module_code,module_name,name,period,sitting,year_start,year_stop,link
MD304-1,Global Health and Development,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD304_1_1_5.PDF
MD304-CB1,Global Health and Development,Computer Based - Paper 1,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MD/2014_2015_MD304_CB1_2_3.PDF
MD304-CB1,Global Health and Development,Computer Based - Paper 1,Winter,1,2014,2015,
MD305-1,Foundations of Clinical Medicine,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD305_1_2_3.PDF
MD305-1,Foundations of Clinical Medicine,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MD/2009_2010_MD305_1_2_3.PDF
MD305-1,Foundations of Clinical Medicine,Paper 1 - Written,Autumn,2,2008,2009,
MD305-1,Foundations of Clinical Medicine,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD305_1_1_2.PDF
MD305-1,Foundations of Clinical Medicine,Paper 1 - Written,Summer,1,2008,2009,
MD305-1,Foundations of Clinical Medicine,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MD/2009_2010_MD305_1_1_2.PDF
MD305-CB1,Foundations of Clinical Medicine,Computer Based - Paper 1,Summer,1,2010,2011,
MD306-1,Care of the Elderly,Paper 1 - Written,Autumn,2,2012,2013,
MD306-1,Care of the Elderly,Paper 1 - Written,Autumn,2,2011,2012,
MD306-1,Care of the Elderly,Paper 1 - Written,Summer,1,2012,2013,
MD306-1,Care of the Elderly,Paper 1 - Written,Summer,1,2011,2012,
MD306-CB1,Care of the Elderly,Computer Based - Paper 1,Summer,1,2012,2013,
MD306-CB1,Care of the Elderly,Computer Based - Paper 1,Summer,1,2011,2012,
MD307-1,Acute Hospital Care,Paper 1 - Written,Autumn,2,2012,2013,
MD307-1,Acute Hospital Care,Paper 1 - Written,Autumn,2,2011,2012,
MD307-1,Acute Hospital Care,Paper 1 - Written,Summer,1,2012,2013,
MD307-1,Acute Hospital Care,Paper 1 - Written,Summer,1,2011,2012,
MD307-CB1,Acute Hospital Care,Computer Based - Paper 1,Summer,1,2012,2013,
MD307-CB1,Acute Hospital Care,Computer Based - Paper 1,Summer,1,2011,2012,
MD308-1,"Respiratory, Critical & Peri-operative Care",Paper 1 - Written,Autumn,2,2012,2013,
MD308-1,"Respiratory, Critical & Peri-operative Care",Paper 1 - Written,Autumn,2,2011,2012,
MD308-1,"Respiratory, Critical & Peri-operative Care",Paper 1 - Written,Summer,1,2012,2013,
MD308-1,"Respiratory, Critical & Peri-operative Care",Paper 1 - Written,Summer,1,2011,2012,
MD308-CB1,"Respiratory, Critical & Peri-operative Care",Computer Based - Paper 1,Summer,1,2012,2013,
MD308-CB1,"Respiratory, Critical & Peri-operative Care",Computer Based - Paper 1,Summer,1,2011,2012,
MD309-1,Cardiovascular Studies,Paper 1 - Written,Autumn,2,2012,2013,
MD309-1,Cardiovascular Studies,Paper 1 - Written,Autumn,2,2011,2012,
MD309-1,Cardiovascular Studies,Paper 1 - Written,Summer,1,2011,2012,
MD309-1,Cardiovascular Studies,Paper 1 - Written,Summer,1,2012,2013,
MD309-CB1,Cardiovascular Studies,Computer Based - Paper 1,Summer,1,2012,2013,
MD309-CB1,Cardiovascular Studies,Computer Based - Paper 1,Summer,1,2011,2012,
MD310-1,Gastrointestinal Studies,Paper 1 - Written,Autumn,2,2012,2013,
MD310-1,Gastrointestinal Studies,Paper 1 - Written,Autumn,2,2011,2012,
MD310-1,Gastrointestinal Studies,Paper 1 - Written,Summer,1,2011,2012,
MD310-1,Gastrointestinal Studies,Paper 1 - Written,Summer,1,2012,2013,
MD310-CB1,Gastrointestinal Studies,Computer Based - Paper 1,Summer,1,2011,2012,
MD310-CB1,Gastrointestinal Studies,Computer Based - Paper 1,Summer,1,2012,2013,
MD313-1,Foundations in Clinical Management,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MD/2014_2015_MD313_1_2_3.PDF
MD313-1,Foundations in Clinical Management,Paper 1 - Written,Autumn,2,2013,2014,
MD313-1,Foundations in Clinical Management,Paper 1 - Written,Summer,1,2014,2015,
MD313-1,Foundations in Clinical Management,Paper 1 - Written,Summer,1,2013,2014,
MD314-CB1,Foundations in Clinical Theory,Computer Based - Paper 1,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MD/2014_2015_MD314_CB1_2_3.PDF
MD314-CB1,Foundations in Clinical Theory,Computer Based - Paper 1,Autumn,2,2013,2014,
MD314-CB1,Foundations in Clinical Theory,Computer Based - Paper 1,Summer,1,2014,2015,
MD314-CB1,Foundations in Clinical Theory,Computer Based - Paper 1,Summer,1,2013,2014,
MD316-1,Professionalism - Core Clinical Skills,Paper 1 - Written,Autumn,2,2014,2015,
MD316-1,Professionalism - Core Clinical Skills,Paper 1 - Written,Autumn,2,2013,2014,
MD316-1,Professionalism - Core Clinical Skills,Paper 1 - Written,Winter,1,2014,2015,
MD316-1,Professionalism - Core Clinical Skills,Paper 1 - Written,Winter,1,2013,2014,
MD316-2,Professionalism - Core Clinical Skills,Paper 2 - Written,Autumn,2,2013,2014,
MD316-2,Professionalism - Core Clinical Skills,Paper 2 - Written,Winter,1,2013,2014,
MD316-CB1,Professionalism - Core Clinical Skills,Computer Based - Paper 1,Autumn,2,2014,2015,
MD316-CB1,Professionalism - Core Clinical Skills,Computer Based - Paper 1,Winter,1,2014,2015,
MD408-1,Medical Law/Medical Ethics/Human Rights,Paper 1 - Written,Autumn,2,2007,2008,
MD408-1,Medical Law/Medical Ethics/Human Rights,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MD/2007_2008_MD408_1_1_5.PDF
MD410-CB1,Medical Information & Medical Education,Computer Based - Paper 1,Autumn,2,2007,2008,
MD410-CB1,Medical Information & Medical Education,Computer Based - Paper 1,Spring,1,2007,2008,
MD414-1,Psychiatry,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MD/2012_2013_MD414_1_2_3.PDF
MD414-1,Psychiatry,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MD/2011_2012_MD414_1_2_3.PDF
MD414-1,Psychiatry,Paper 1 - Written,Autumn,2,2010,2011,
MD414-1,Psychiatry,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MD/2009_2010_MD414_1_2_3.PDF
MD414-1,Psychiatry,Paper 1 - Written,Summer,1,2012,2013,
MD414-1,Psychiatry,Paper 1 - Written,Summer,1,2011,2012,
MD414-1,Psychiatry,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD414_1_1_2.PDF
MD414-1,Psychiatry,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MD/2009_2010_MD414_1_1_2.PDF
MD414-CB1,Psychiatry,Computer Based - Paper 1,Winter,1,2011,2012,
MD414-CB1,Psychiatry,Computer Based - Paper 1,Winter,1,2010,2011,
MD414-CB1,Psychiatry,Computer Based - Paper 1,Winter,1,2012,2013,
MD415-1,Paediatrics,Paper 1 - Written,Summer,1,2011,2012,
MD415-1,Paediatrics,Paper 1 - Written,Autumn,2,2013,2014,
MD415-1,Paediatrics,Paper 1 - Written,Autumn,2,2012,2013,
MD415-1,Paediatrics,Paper 1 - Written,Autumn,2,2011,2012,
MD415-1,Paediatrics,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD415_1_2_3.PDF
MD415-1,Paediatrics,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MD/2009_2010_MD415_1_2_3.PDF
MD415-1,Paediatrics,Paper 1 - Written,Summer,1,2012,2013,
MD415-1,Paediatrics,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD415_1_1_2.PDF
MD415-1,Paediatrics,Paper 1 - Written,Summer,1,2013,2014,
MD415-1,Paediatrics,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MD/2009_2010_MD415_1_1_2.PDF
MD415-CB1,Paediatrics,Computer Based - Paper 1,Winter,1,2011,2012,
MD415-CB1,Paediatrics,Computer Based - Paper 1,Winter,1,2012,2013,
MD415-CB1,Paediatrics,Computer Based - Paper 1,Winter,1,2013,2014,
MD415-CB1,Paediatrics,Computer Based - Paper 1,Winter,1,2010,2011,
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Summer,1,2011,2012,
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Autumn,2,2013,2014,
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MD/2012_2013_MD416_1_2_3.PDF
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MD/2011_2012_MD416_1_2_3.PDF
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD416_1_2_3.PDF
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MD/2009_2010_MD416_1_2_3.PDF
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MD/2009_2010_MD416_1_1_2.PDF
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Summer,1,2012,2013,
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Summer,1,2013,2014,
MD416-1,Obstetrics & Gynaecology,Paper 1 - Written,Summer,1,2010,2011,
MD416-CB1,Obstetrics & Gynaecology,Computer Based - Paper 1,Winter,1,2011,2012,
MD416-CB1,Obstetrics & Gynaecology,Computer Based - Paper 1,Winter,1,2012,2013,
MD416-CB1,Obstetrics & Gynaecology,Computer Based - Paper 1,Winter,1,2013,2014,
MD416-CB1,Obstetrics & Gynaecology,Computer Based - Paper 1,Winter,1,2010,2011,
MD417-CB1,General Practice,Computer Based - Paper 1,Winter,1,2011,2012,
MD417-CB1,General Practice,Computer Based - Paper 1,Autumn,2,2013,2014,
MD417-CB1,General Practice,Computer Based - Paper 1,Autumn,2,2012,2013,
MD417-CB1,General Practice,Computer Based - Paper 1,Autumn,2,2011,2012,
MD417-CB1,General Practice,Computer Based - Paper 1,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD417_CB1_2_3.PDF
MD417-CB1,General Practice,Computer Based - Paper 1,Winter,1,2013,2014,
MD417-CB1,General Practice,Computer Based - Paper 1,Winter,1,2012,2013,
MD417-CB1,General Practice,Computer Based - Paper 1,Winter,1,2010,2011,
MD417-CB1,General Practice,Computer Based - Paper 1,Winter,1,2009,2010,
MD420-1,Primary Care & Mental Health,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MD/2014_2015_MD420_1_2_3.PDF
MD420-1,Primary Care & Mental Health,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MD/2013_2014_MD420_1_2_3.PDF
MD420-1,Primary Care & Mental Health,Paper 1 - Written,Summer,1,2013,2014,
MD420-1,Primary Care & Mental Health,Paper 1 - Written,Summer,1,2014,2015,
MD420-CB1,Primary Care & Mental Health,Computer Based - Paper 1,Winter,1,2014,2015,
MD420-CB1,Primary Care & Mental Health,Computer Based - Paper 1,Winter,1,2013,2014,
MD422-1,Women's & Children's Health,Paper 1 - Written,Autumn,2,2014,2015,
MD422-1,Women's & Children's Health,Paper 1 - Written,Autumn,2,2013,2014,
MD422-1,Women's & Children's Health,Paper 1 - Written,Summer,1,2013,2014,
MD422-1,Women's & Children's Health,Paper 1 - Written,Summer,1,2014,2015,
MD422-2,Women's & Children's Health,Paper 2 - Written,Autumn,2,2013,2014,
MD422-2,Women's & Children's Health,Paper 2 - Written,Autumn,2,2014,2015,
MD422-2,Women's & Children's Health,Paper 2 - Written,Summer,1,2013,2014,
MD422-2,Women's & Children's Health,Paper 2 - Written,Summer,1,2014,2015,
MD422-CB1,Women's & Children's Health,Computer Based - Paper 1,Autumn,2,2014,2015,
MD422-CB1,Women's & Children's Health,Computer Based - Paper 1,Winter,1,2014,2015,
MD422-CB1,Women's & Children's Health,Computer Based - Paper 1,Winter,1,2013,2014,
MD501-1,Preventive Medicine,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MD/2008_2009_MD501_1_2_3.PDF
MD501-1,Preventive Medicine,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MD/2007_2008_MD501_1_2_3.PDF
MD501-1,Preventive Medicine,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MD/2008_2009_MD501_1_1_2.PDF
MD501-1,Preventive Medicine,Paper 1 - Written,Summer,1,2007,2008,
MD502-1,Forensic Medicine,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MD/2008_2009_MD502_1_2_3.PDF
MD502-1,Forensic Medicine,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MD/2007_2008_MD502_1_2_3.PDF
MD502-1,Forensic Medicine,Paper 1 - Written,Winter,1,2008,2009,
MD502-1,Forensic Medicine,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MD/2007_2008_MD502_1_1_2.PDF
MD503-CB1,Medical Informatics,Computer Based - Paper 1,Autumn,2,2009,2010,
MD503-CB1,Medical Informatics,Computer Based - Paper 1,Autumn,2,2008,2009,
MD503-CB1,Medical Informatics,Computer Based - Paper 1,Summer,2,2007,2008,
MD503-CB1,Medical Informatics,Computer Based - Paper 1,Summer,1,2009,2010,
MD503-CB1,Medical Informatics,Computer Based - Paper 1,Summer,1,2008,2009,
MD503-CB1,Medical Informatics,Computer Based - Paper 1,Spring,1,2007,2008,
MD504-1,Advanced Clinical Practice,Paper 1 - Written,Autumn,2,2010,2011,
MD504-1,Advanced Clinical Practice,Paper 1 - Written,Autumn,2,2012,2013,
MD504-1,Advanced Clinical Practice,Paper 1 - Written,Autumn,2,2011,2012,
MD504-1,Advanced Clinical Practice,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD504_1_1_5.PDF
MD504-1,Advanced Clinical Practice,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MD/2011_2012_MD504_1_1_5.PDF
MD504-1,Advanced Clinical Practice,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MD/2012_2013_MD504_1_1_5.PDF
MD505-1,Specialist Clinical Practice,Paper 1 - Written,Autumn,2,2012,2013,
MD505-1,Specialist Clinical Practice,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MD/2012_2013_MD505_1_1_2.PDF
MD505-2,Specialist Clinical Practice,Paper 2 - Written,Autumn,2,2012,2013,
MD505-2,Specialist Clinical Practice,Paper 2 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MD/2012_2013_MD505_2_1_2.PDF
MD505-CB1,Specialist Clinical Practice,Computer Based - Paper 1,Autumn,2,2011,2012,
MD505-CB1,Specialist Clinical Practice,Computer Based - Paper 1,Autumn,2,2010,2011,
MD505-CB1,Specialist Clinical Practice,Computer Based - Paper 1,Summer,1,2011,2012,
MD505-CB1,Specialist Clinical Practice,Computer Based - Paper 1,Summer,1,2010,2011,
MD505-CB2,Specialist Clinical Practice,Computer Based - Paper 2,Autumn,2,2011,2012,
MD505-CB2,Specialist Clinical Practice,Computer Based - Paper 2,Autumn,2,2010,2011,
MD505-CB2,Specialist Clinical Practice,Computer Based - Paper 2,Summer,1,2010,2011,
MD505-CB2,Specialist Clinical Practice,Computer Based - Paper 2,Summer,1,2011,2012,
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Autumn,2,2014,2015,
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Autumn,2,2013,2014,
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Autumn,2,2012,2013,
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Autumn,2,2011,2012,
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD511_1_2_3.PDF
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Winter,1,2014,2015,
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MD/2011_2012_MD511_1_1_5.PDF
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MD/2010_2011_MD511_1_1_5.PDF
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MD/2012_2013_MD511_1_1_5.PDF
MD511-1,Introduction to Biostatistics I,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MD/2013_2014_MD511_1_1_5.PDF
MD542-1,Advanced Clinical Theory,Paper 1 - Written,Winter,1,2014,2015,
MD542-1,Advanced Clinical Theory,Paper 1 - Written,Winter,1,2013,2014,
MD542-2,Advanced Clinical Theory,Paper 2 - Written,Winter,1,2013,2014,
MD542-2,Advanced Clinical Theory,Paper 2 - Written,Winter,1,2014,2015,
MD542-CB1,Advanced Clinical Theory,Computer Based - Paper 1,Summer,1,2014,2015,
MD542-CB1,Advanced Clinical Theory,Computer Based - Paper 1,Summer,1,2013,2014,
MD542-CB2,Advanced Clinical Theory,Computer Based - Paper 2,Summer,1,2013,2014,
MD542-CB2,Advanced Clinical Theory,Computer Based - Paper 2,Summer,1,2014,2015,
MD604-1,Medicine,Paper 1 - Written,Winter,2,2009,2010,
MD604-1,Medicine,Paper 1 - Written,Summer,1,2009,2010,
MD604-1,Medicine,Paper 1 - Written,Summer,1,2010,2011,
MD604-1,Medicine,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MD/2008_2009_MD604_1_1_2.PDF
MD604-1,Medicine,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MD/2007_2008_MD604_1_1_2.PDF
MD604-1,Medicine,Paper 1 - Written,Winter,2,2008,2009,
MD604-2,Medicine,Paper 2 - Written,Winter,2,2009,2010,
MD604-2,Medicine,Paper 2 - Written,Winter,2,2008,2009,
MD604-2,Medicine,Paper 2 - Written,Summer,1,2010,2011,
MD604-2,Medicine,Paper 2 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MD/2008_2009_MD604_2_1_2.PDF
MD604-2,Medicine,Paper 2 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MD/2007_2008_MD604_2_1_2.PDF
MD604-2,Medicine,Paper 2 - Written,Summer,1,2009,2010,
MD604-3,Medicine,Paper 3 - Written,Summer,1,2010,2011,
MD604-3,Medicine,Paper 3 - Written,Summer,1,2007,2008,
MD604-3,Medicine,Paper 3 - Written,Winter,2,2009,2010,
MD604-3,Medicine,Paper 3 - Written,Summer,1,2009,2010,
MD604-CB1,Medicine,Computer Based - Paper 1,Summer,1,2008,2009,
MD604-CB1,Medicine,Computer Based - Paper 1,Winter,2,2008,2009,
MD605-1,Medicine - Section A - WrittenProfessional Exam,Paper 1 - Written,Autumn,2,2009,2010,
MD605-1,Medicine - Section A - WrittenProfessional Exam,Paper 1 - Written,Autumn,2,2007,2008,
MD605-1,Medicine - Section A - WrittenProfessional Exam,Paper 1 - Written,Summer,1,2009,2010,
MD605-1,Medicine - Section A - WrittenProfessional Exam,Paper 1 - Written,Summer,1,2007,2008,
MD620-CB1,Medical Informatics,Computer Based - Paper 1,Summer,2,2009,2010,
MD620-CB1,Medical Informatics,Computer Based - Paper 1,Summer,2,2008,2009,
MD620-CB1,Medical Informatics,Computer Based - Paper 1,Summer,2,2007,2008,
MD620-CB1,Medical Informatics,Computer Based - Paper 1,Spring,1,2007,2008,
MD620-CB1,Medical Informatics,Computer Based - Paper 1,Spring,1,2009,2010,
MD620-CB1,Medical Informatics,Computer Based - Paper 1,Spring,1,2008,2009,
MD621-CB1,Biostatistics,Computer Based - Paper 1,Summer,2,2009,2010,
MD621-CB1,Biostatistics,Computer Based - Paper 1,Summer,2,2008,2009,
MD621-CB1,Biostatistics,Computer Based - Paper 1,Summer,2,2007,2008,
MD621-CB1,Biostatistics,Computer Based - Paper 1,Spring,1,2009,2010,
MD621-CB1,Biostatistics,Computer Based - Paper 1,Spring,1,2008,2009,
MD621-CB1,Biostatistics,Computer Based - Paper 1,Spring,1,2007,2008,
MD623-1,Elective,Paper 1 - Written,Winter,1,2009,2010,
MD623-1,Elective,Paper 1 - Written,Spring,2,2009,2010,
MD623-1,Elective,Paper 1 - Written,Spring,2,2008,2009,
MD623-1,Elective,Paper 1 - Written,Spring,2,2007,2008,
MD623-1,Elective,Paper 1 - Written,Winter,1,2007,2008,
MD623-1,Elective,Paper 1 - Written,Winter,1,2008,2009,
ME107-1,Years Work (Workshop Practice),Paper 1 - Written,Autumn,2,2011,2012,
ME107-1,Years Work (Workshop Practice),Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/ME/2011_2012_ME107_1_1_5.PDF
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Autumn,2,2011,2012,
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Autumn,2,2010,2011,
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Autumn,2,2009,2010,
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Autumn,2,2008,2009,
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/ME/2007_2008_ME112_1_2_3.PDF
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/ME/2011_2012_ME112_1_1_2.PDF
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/ME/2010_2011_ME112_1_1_2.PDF
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/ME/2009_2010_ME112_1_1_2.PDF
ME112-1,Fundamentals Of Mechanical Engineering,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/ME/2008_2009_ME112_1_1_2.PDF
